r,l,t
-22.001636,1200,799.399008
-19.696815,1200,808.268092
-25.056221,1200,817.177094
21.966035,1200,826.122372
-15.570855,1200,835.068736
-0.574763,1200,844.105039
-20.310301,1200,852.862062
-16.048729,1200,861.632811
-26.609791,1200,870.638282
-21.062844,1200,879.677292
-15.075485,1200,888.523262
-32.940366,1200,897.355941
-36.040796,1200,906.359732
-29.455654,1200,915.219924
-30.57906,1200,924.208352
-35.555226,1200,933.078135
-22.177378,1200,941.936717
-24.100802,1200,950.832573
-23.617575,1200,959.748127
-63.615971,1200,968.609121
-73.429828,1200,977.511792
-26.599576,1200,986.406731
-38.577402,1200,995.253464
-26.182145,1200,1004.216995
-12.499177,1200,1013.077163
-36.345555,1200,1021.980518
-9.759213,1200,1031.074601
-30.523309,1200,1040.067748
-29.15352,1200,1048.926444
-12.915588,1200,1057.628491
-28.629748,1200,1066.690995
-42.004572,1200,1075.670032
35.332159,1200,1084.627363
-27.477295,1200,1093.636252
-35.635711,1200,1102.533204
-19.679643,1200,1111.606618
-12.028284,1200,1120.625413
46.175358,329,1123.066244
-21.394586,1200,1131.879131
-22.066713,1200,1140.97401
-30.270355,1200,1149.870608
2.470388,1200,1158.855449
-28.399181,1200,1167.771071
-17.234343,1200,1176.822372
-14.039994,1200,1185.846921
-20.784878,1200,1194.837468
-18.060879,1200,1203.950882
13.914224,1200,1212.96211
-20.39742,1200,1222.158589
-43.579727,1200,1231.48355
-26.111841,1200,1240.350359
-20.172786,1200,1249.287219
-34.722546,1200,1258.802837
-7.260599,1200,1267.754708
-1.145393,1200,1276.571823
-30.444401,1200,1285.465191
-32.218185,1200,1294.400859
-29.851512,1200,1303.279371
-19.405143,1200,1312.185695
-30.62103,1200,1320.974907
31.472424,247,1322.838161
-25.093872,1200,1331.593119
16.658089,1200,1340.689235
-40.151654,1200,1349.419515
-29.784087,1200,1358.352424
-23.415281,1200,1367.255866
-17.987308,1200,1376.113544
-33.357048,1200,1385.155027
-34.541402,1200,1394.006713
-45.371281,1200,1402.845766
-21.768567,1200,1411.617814
-46.070665,1200,1421.312831
-19.098174,1200,1430.185765
-31.293009,1200,1439.341793
-10.206992,1200,1448.20307
48.076461,1200,1456.87666
-41.589259,1200,1465.691233
-26.409661,1200,1475.313745
-45.714726,201,1476.76939
-7.538699,1200,1485.609416
-10.995082,1200,1494.442819
-13.405746,1200,1503.577892
-11.957642,1200,1512.300033
-37.845618,1200,1521.134113
82.58446,1200,1530.015255
-35.423101,1200,1539.090621
-22.228513,1200,1547.89087
-16.705982,1200,1556.994271
-4.69384,1200,1566.036355
17.338648,1200,1575.189242
-25.820209,1200,1584.323003
7.60836,1200,1593.569283
-48.566906,1200,1602.826954
-31.650346,1200,1611.933929
44.546806,1200,1620.929414
-6.493414,1200,1629.968836
-66.458022,649,1634.830126
-40.325158,1200,1643.675775
-36.110445,1200,1652.595147
-17.795185,1200,1661.593201
-10.441097,1200,1670.608042
-28.168491,148,1671.698889
-13.942422,1200,1680.948135
-31.434398,1200,1689.928551
22.044794,1200,1698.820808
-16.508863,100,1699.543691
28.190856,137,1700.538874
37.643188,459,1703.919922
-17.606955,1200,1712.761863
-32.437632,1200,1721.649105
-16.985623,1200,1730.329753
-2.574945,1200,1739.167962
-20.271799,1200,1748.012359
42.266565,1200,1756.842212
-7.950969,1200,1765.536176
-48.095285,1103,1773.629212
-16.752995,1200,1782.3915
-35.508678,1200,1791.206043
-12.966684,1200,1800.06933
-7.73494,1200,1808.920511
-66.555374,1200,1817.840296
19.303111,500,1821.52115
-5.733821,1200,1830.380736
-19.4074,1200,1839.236482
0.208844,1200,1848.485997
-33.08928,1200,1857.45704
-15.520036,1200,1866.319276
-5.412226,1200,1875.297355
-19.033942,1200,1884.453712
-17.577931,1200,1893.490891
-22.921575,1200,1902.428369
-16.740278,1200,1911.154908
-19.400066,1200,1919.943786
22.845402,1200,1928.978005
-10.313881,1200,1938.222103
-5.442582,1200,1947.065603
-9.670362,1200,1955.908607
-18.060458,1200,1964.940251
-37.813507,1200,1973.981014
-17.969244,1200,1983.258944
-11.804219,1200,1992.094895
-26.891606,1200,2000.86599
-13.266717,1200,2009.736604
4.895796,1200,2018.684065
-22.618857,1200,2027.577702
56.057874,224,2029.227383
-13.175563,1200,2038.083127
-15.960508,1200,2047.022338
-13.990048,1200,2055.923378
-22.768553,1200,2064.909192
59.142071,1200,2073.695245
-28.699316,1200,2082.617895
-21.338273,1200,2091.414768
-13.740548,1200,2100.558022
-10.866544,1200,2109.516194
-28.056799,1200,2118.382046
53.880251,1200,2127.229109
-28.732174,1200,2136.120251
38.764808,223,2137.749141
-22.954297,1200,2146.636971
-24.907549,1200,2155.635505
-31.026126,1200,2164.580863
-34.212006,1200,2173.349444
-16.432504,1200,2182.354332
-21.820156,1200,2191.334211
-31.409694,1200,2200.237806
-5.887248,1200,2209.167505
-48.493756,480,2212.667044
-0.444379,1200,2221.463428
-12.90041,1200,2230.40213
-35.496634,1200,2239.367653
-33.006783,1200,2248.230755
26.825625,656,2253.052682
-32.221838,1200,2262.085572
-52.963426,1200,2270.889781
-26.801054,1200,2279.803383
-57.285279,1200,2288.748988
-19.775482,1200,2297.668461
-30.172538,193,2299.113718
-22.052231,1200,2307.921293
-30.193409,1200,2316.886483
-23.514715,1200,2325.957603
10.713811,1200,2334.920527
5.490109,1200,2343.765267
-38.383545,1200,2352.655205
12.573623,1200,2361.555098
-28.866065,1200,2370.357043
-29.190007,1200,2379.331672
-23.158359,1200,2388.215879
-25.432007,1200,2397.078159
-24.708538,1200,2406.531837
-22.606778,1200,2415.491838
-19.216535,1200,2424.390721
-17.575755,32,2424.649528
-42.747707,1200,2433.743516
-18.878463,1200,2442.772873
-32.140715,1200,2451.693027
-15.013814,1200,2460.741405
-30.510351,1200,2469.94035
19.958719,1200,2479.063965
-29.365097,1200,2488.104671
-22.207747,1200,2496.922157
-31.172683,1200,2505.830503
-17.486812,1200,2514.739975
-4.048263,1200,2523.674238
-18.863182,283,2525.732825
26.889896,1200,2534.477168
-1.739767,1200,2543.359143
-22.578487,1200,2552.256277
-23.139139,1200,2561.352018
-24.408538,1200,2570.040385
-3.186932,1200,2578.788969
-20.174669,1200,2587.599781
-27.93387,1200,2596.32973
-38.427782,1200,2605.040205
-17.810853,1200,2613.751815
48.646367,993,2620.910045
-18.425637,1200,2629.843606
-14.706462,1200,2639.076384
-23.786748,1200,2647.890851
-17.524704,1200,2656.739586
-23.079017,1200,2665.625746
-25.112724,1200,2674.636503
-25.612983,1200,2683.527354
-33.081056,1200,2692.519392
-9.329375,1200,2701.360956
-43.865745,1200,2710.320104
-28.68414,1200,2719.182116
-31.887435,1200,2727.93418
-25.526121,1200,2736.663902
-22.903625,1200,2745.647894
-92.411662,1200,2754.51475
-26.162476,1200,2763.295316
-13.212277,1200,2772.313715
-28.778167,1200,2781.294675
-26.250078,1200,2790.313998
-13.371714,1200,2799.372429
-18.910409,1200,2808.359141
-30.615048,1200,2817.180929
-16.342551,1200,2826.272419
-30.684981,1200,2835.233706
54.631284,124,2836.164379
-7.166332,1200,2845.115153
-24.080772,1200,2853.814993
-13.333778,1200,2862.850853
-22.634449,1200,2871.67708
-27.067953,1200,2880.577093
-33.598323,1200,2889.574453
-27.402428,1200,2898.937876
-24.929991,1200,2907.823411
-21.032682,1200,2916.628953
-28.009272,1200,2925.588524
-40.059906,182,2926.942829
-22.099669,1200,2935.889259
-8.562973,1200,2944.849735
-18.913953,1200,2953.766695
-13.403151,1200,2962.891958
-21.122359,1200,2971.776706
-13.738398,1200,2980.66519
-30.208323,1200,2989.726059
-24.613368,1200,2998.585901
-13.796381,1200,3007.561718
-21.73642,1200,3016.434417
-21.312444,1200,3025.478488
-42.186208,1200,3034.491974
31.137405,1200,3043.493484
-13.990128,1200,3052.694049
33.321186,1200,3061.541659
40.985036,1200,3070.801615
-28.524704,1200,3079.696917
-27.147692,1200,3089.080175
-29.078927,1200,3097.814901
-26.483086,1200,3106.708047
-13.763006,1200,3115.677829
-29.192778,1200,3124.729299
-15.400836,1200,3133.776814
-24.826606,1200,3142.641222
-38.297377,1200,3151.521427
-34.990462,1200,3160.477374
-81.714505,577,3164.778449
-29.594994,1200,3173.685576
-34.874731,1200,3182.591242
-23.707507,1200,3191.610106
-25.336032,1200,3200.697983
-21.244068,1200,3209.700489
-30.65688,1200,3218.71929
-42.091903,1200,3227.677371
-35.826306,1200,3237.129467
-28.214265,1200,3246.297487
-25.551079,1200,3255.524155
-31.788665,1200,3265.045627
-36.331161,1200,3274.070779
-23.572288,1200,3283.207225
-27.374377,1200,3292.349298
-29.748334,1200,3301.349627
-20.821086,1200,3310.169667
-28.471253,1200,3319.049595
-21.470679,1200,3327.862271
-26.958805,1200,3336.66024
-26.901565,1200,3345.669611
-27.601412,1200,3354.603599
-18.403686,1200,3363.619358
-22.664968,1200,3372.560417
-29.741534,1200,3381.470409
-27.455038,1200,3390.519599
-32.713287,1200,3399.515126
-31.322537,1200,3408.493387
-35.45005,1200,3417.731215
-38.150432,1200,3426.725106
-34.988266,1200,3435.657615
3.119089,1200,3444.581107
-23.423489,1200,3454.96641
3.570528,1200,3465.078914
-45.054981,1200,3473.942791
-23.250924,1200,3482.822155
79.363575,114,3483.67887
19.279644,1200,3492.644842
-39.10635,1200,3501.690544
-29.903863,1200,3510.804204
-24.432902,1200,3519.729743
-41.558814,1200,3528.701803
22.350774,1200,3537.741822
-22.66325,1200,3546.785301
-32.643123,1200,3555.782943
-35.613517,1200,3564.796477
-50.793572,335,3567.324932
-14.418324,1200,3576.268662
52.747726,1200,3585.36823
-28.686189,1200,3594.250221
-40.061716,1200,3603.175987
40.983287,1200,3612.09915
19.508467,708,3617.255759
-22.968038,1200,3626.163999
-8.537969,1200,3635.12355
17.003313,1200,3644.031109
-25.813383,1200,3652.994811
-19.003395,1200,3661.877172
17.480092,1200,3670.877486
-12.908882,1200,3679.8875
35.069121,1200,3688.645251
-24.186594,1200,3697.718898
-21.827103,1200,3706.899047
-31.329053,1200,3715.973793
29.473271,1200,3724.860822
-20.613776,1200,3733.902423
