r,l,t
-59.803032,1200,2037.552829
-30.877531,1200,2051.839532
-11.237933,1200,2065.820952
-24.323453,1200,2079.732122
21.060942,1200,2093.889016
-52.758114,1200,2107.956087
-19.331755,1200,2121.751195
-24.536164,1200,2135.748569
-12.100238,1200,2149.726751
-25.357649,1200,2163.627467
-12.964378,1200,2177.539491
-15.622093,1200,2191.580606
-24.808902,1200,2205.504226
-21.153191,1200,2219.546017
-27.995542,1200,2233.439888
-3.681409,1200,2247.373949
-25.063964,1200,2261.332735
-30.104869,1200,2275.684325
-9.190182,1200,2289.659594
-10.011384,1200,2303.581904
-10.158317,1200,2317.644774
-23.020366,1200,2331.705888
-13.885508,1200,2345.837084
-12.456292,1200,2359.782032
7.591192,1200,2373.671373
6.572077,1200,2387.679532
-30.830683,1200,2401.661732
-9.316369,1200,2415.646394
-29.499668,1200,2429.531044
-21.470373,1200,2443.261872
31.48802,1200,2457.154301
-28.480824,1200,2471.036045
-34.407562,1200,2486.126023
-14.455898,1200,2500.048116
-30.45414,1200,2513.935078
-22.600692,1200,2527.924295
-22.681941,1200,2541.701654
-14.369922,1200,2555.5904
2.115565,1200,2569.38417
-11.97379,1200,2583.26602
18.089394,1200,2597.269373
-30.988038,1200,2611.387853
10.570191,1200,2625.281813
-2.1006,1200,2639.351319
68.900817,150,2641.112074
-7.098922,1200,2655.377969
-23.965231,1200,2669.775007
-13.384243,1200,2683.581111
-12.261983,1200,2697.426205
-5.454643,1200,2711.306746
-2.451377,1200,2725.235285
-37.811501,1200,2739.171527
-21.758903,1200,2752.964622
-31.293721,1200,2766.977627
-22.465071,1200,2781.223816
-5.755284,1200,2795.462888
-22.726259,1200,2809.800231
0.708301,1200,2823.970238
66.966897,1200,2838.545565
-16.277285,1200,2852.443673
-3.180368,1200,2866.548344
-19.70997,819,2875.995315
-18.736786,1200,2890.168563
-61.509919,1200,2904.441586
-29.488565,1200,2918.466201
-19.219933,1200,2932.59276
35.053153,1200,2946.597456
-48.011988,1200,2960.617128
-34.897336,1200,2974.624547
-3.742307,1200,2988.546299
-23.858497,1200,3002.412997
5.255771,1200,3016.982945
-8.979959,1200,3030.909127
-23.476243,1200,3044.862555
-19.658877,1200,3058.996064
-23.558446,1200,3072.937091
-5.729549,1200,3087.022061
-13.295133,1200,3100.896615
16.11832,1200,3115.322571
-11.721273,1200,3129.401962
-10.737318,1200,3145.128926
-22.109801,1200,3159.555704
6.727703,1200,3173.513057
-27.687447,1200,3187.579387
-4.059282,1200,3201.656074
-18.735108,1200,3216.0777
-29.109136,1200,3230.340056
-14.081119,1200,3244.27762
-9.8979,1200,3258.155892
-16.522104,1200,3272.131564
-24.269822,1200,3285.923648
-12.667547,1200,3299.898737
8.639856,1200,3313.81728
-8.489442,1200,3327.71189
-20.242587,1200,3341.515967
23.809309,1200,3355.412144
-7.732177,1200,3369.67062
