r,l,t
-5.396271,1200,1362.777556
-26.033194,1200,1376.748002
4.599081,1200,1390.759744
52.109412,1200,1404.73872
-18.791362,1200,1418.781816
47.562301,794,1427.978652
-38.956122,1200,1442.170274
-15.938894,1200,1456.262427
-17.154682,1200,1470.249072
88.467844,1200,1484.25661
-7.010669,1200,1498.307467
-28.552996,1200,1512.406239
-2.689676,1200,1526.54482
12.77498,1200,1540.792585
6.496562,1200,1554.910602
-16.18641,1200,1569.250881
50.770568,146,1570.94683
-2.535266,1200,1585.089808
-11.232081,1200,1599.178815
46.47975,1200,1613.293309
39.52953,1200,1627.374743
38.783638,1200,1641.4136
2.943202,1200,1655.455982
65.214861,72,1656.300098
38.917221,1123,1669.692101
-20.184931,276,1672.881505
66.524526,1200,1687.013548
14.065672,1200,1701.096992
88.701373,1200,1715.257198
14.99595,1200,1729.411812
92.989916,830,1739.272537
-3.392423,1200,1753.428334
27.22186,1200,1767.427708
51.852987,1200,1781.543571
-29.295782,379,1785.988122
-25.595328,1116,1799.161325
-14.544603,1200,1813.383623
-16.00173,1200,1827.535271
14.803791,1200,1841.677498
13.550259,1200,1855.638817
9.157097,1200,1869.697773
48.329161,1140,1883.125002
45.103278,1200,1897.166556
-22.384455,1200,1911.268876
-11.741071,1200,1925.34
-36.34876,1200,1939.340804
23.164167,1200,1953.387549
-35.531223,1200,1967.510455
83.696842,1200,1981.580256
50.062954,1200,1995.756914
56.126392,1200,2009.983657
0.307705,1200,2024.047469
-16.064305,1200,2038.171761
36.396323,174,2040.205008
-6.351608,1200,2054.362324
91.068388,1200,2068.431018
42.440683,1200,2082.557056
10.534072,1200,2096.630513
113.0553,1200,2110.661312
77.39639,1200,2124.816496
45.19613,1200,2139.018321
-11.36716,1200,2153.120203
-10.285518,1200,2167.20102
6.490181,1200,2181.35519
34.705789,82,2182.31637
25.679051,1200,2196.413881
-20.115266,1200,2210.608424
54.317948,179,2212.696611
55.045034,1200,2226.844056
48.48501,1200,2240.973168
73.100387,564,2247.591793
-16.533519,1200,2261.951167
36.269593,1200,2275.971649
-23.667277,1200,2290.047699
3.634838,1200,2304.804084
1.869824,1200,2318.822358
92.420793,1200,2332.903877
42.654938,1200,2347.091207
52.526428,167,2349.054585
21.096487,1200,2363.118108
0.335711,1200,2377.220386
-20.045414,1200,2391.202723
50.407471,1200,2405.192518
-1.314016,1200,2419.226342
-17.259138,294,2422.726169
-16.812379,1200,2436.734704
74.28896,1200,2450.854611
