r,l,t
-36.026586,1200,1949.381791
-34.559576,1200,1959.655053
39.370284,155,1960.781719
-38.681845,1200,1969.575222
-34.549394,1200,1978.22116
-28.42274,1200,1987.464019
-22.116812,1200,1996.025964
-22.116812,1200,2004.611896
8.942886,1200,2013.239255
-28.419216,1200,2022.010797
-37.045673,1200,2030.647639
-26.360584,1200,2039.031293
-21.437103,1200,2047.590824
-24.617985,1200,2056.373185
-33.690167,1200,2065.098096
-21.061692,1200,2073.818841
2.600955,1200,2082.232664
-23.992525,1200,2090.780974
-22.92614,1200,2099.282065
-28.972204,1200,2107.898661
-15.772338,1200,2116.414933
-29.912283,1200,2124.919668
-18.877523,1200,2133.607106
-29.534479,1200,2142.286861
-21.954556,1200,2150.907758
-29.718289,1200,2159.517705
-26.091739,1200,2168.009673
-42.323399,1200,2176.603245
-22.01781,1200,2185.235538
-20.262206,1200,2193.709804
-13.911456,1200,2202.210353
-22.437954,1200,2210.629288
-13.117104,1200,2219.120907
-20.349922,1200,2227.558714
-24.933157,1200,2236.012577
-23.042858,1200,2244.43968
-22.116812,1200,2252.932971
-12.956924,1200,2261.384372
-19.728454,1200,2270.019794
-34.28195,1200,2278.712125
-27.005783,1200,2287.383747
-32.026473,1200,2296.06041
-14.206056,1200,2305.107651
-35.658365,1200,2313.754467
-25.319686,1200,2322.387859
-33.031777,1200,2331.097741
-24.544988,1200,2339.808537
-9.156323,1200,2348.365936
-30.065607,1200,2356.810864
-25.294146,1200,2365.568198
-29.207698,1200,2374.103316
-33.200268,1200,2382.667506
-37.352126,1200,2391.223474
-17.915203,1200,2400.068686
-9.498016,1200,2408.804109
-22.116812,1200,2417.179744
-18.010121,1200,2425.618681
-23.554611,1200,2434.139244
-37.22969,1200,2442.697943
-34.069994,1200,2451.192286
-22.116812,1200,2459.682344
-28.551848,1200,2468.469354
-25.182421,1200,2477.107131
73.329455,74,2477.641541
-31.642036,1200,2486.282844
-27.236664,1200,2494.921045
-40.815396,1200,2503.55786
-26.265209,1200,2512.202824
-17.083367,1200,2522.458532
-23.194559,1200,2531.068391
-48.946132,1200,2539.745749
-25.41947,1200,2548.466459
-10.286578,1200,2557.277497
-32.034343,1200,2565.879731
-72.382772,1200,2574.536379
-33.679777,1200,2583.155099
-32.087921,1200,2591.822449
-27.06933,1200,2600.533287
-15.771714,1200,2609.2362
-15.820713,1200,2617.876276
-4.933164,1200,2626.594716
-30.580461,1200,2635.291878
-33.126957,1200,2643.929573
-26.121733,1200,2652.589253
-51.466317,1200,2661.614436
-22.130827,1200,2670.27812
