train/critic_loss,train/n_updates,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/actor_loss,time/time_elapsed,time/total_timesteps,train/learning_rate,eval/mean_reward,eval/mean_ep_length
0.5024072527885437,220898,200,1067.06,2.8581834100000005,138,-22.744693756103516,1595,220999,0.000625,,
0.5098069906234741,224111,204,1069.32,2.32980996,138,-23.123241424560547,1618,224212,0.000625,,
0.44831764698028564,228911,208,1069.32,3.6516985300000004,138,-23.417160034179688,1652,229012,0.000625,,
0.4459978938102722,231912,212,1051.33,5.621877090000001,138,-22.747421264648438,1674,232013,0.000625,,
0.6813522577285767,236712,216,1051.33,5.891324190000001,138,-22.04850959777832,1708,236813,0.000625,,
0.751790463924408,240681,220,1043.02,7.283411800000001,138,-22.949350357055664,1738,240782,0.000625,,
0.5042941570281982,244946,224,1037.67,9.221040610000001,138,-24.489946365356445,1769,245047,0.000625,,
0.5387113690376282,249686,228,1037.07,9.18827812,138,-23.298110961914062,1802,249787,0.000625,,
0.6209584474563599,254486,232,1037.07,9.733509450000001,138,-22.432743072509766,1837,254587,0.000625,,
0.5152310132980347,256299,236,1007.2,10.00310899,138,-23.127527236938477,1852,256400,0.000625,,
0.4113557040691376,261099,240,1007.4,10.305665559999998,138,-22.336252212524414,1886,261200,0.000625,,
0.469037801027298,265899,244,1007.4,10.55251203,138,-21.145614624023438,1920,266000,0.000625,,
0.43651461601257324,268962,248,1001.78,11.008488149999996,138,-21.212095260620117,1942,269063,0.000625,,
0.3455911874771118,273692,252,1001.08,11.65544845,138,-20.9827823638916,1975,273793,0.000625,,
0.6218257546424866,277392,256,990.08,13.10544698,138,-21.111698150634766,2002,277493,0.000625,,
0.5235650539398193,282192,260,999.0,13.08529952,138,-20.32202911376953,2036,282293,0.000625,,
0.60765540599823,286280,264,1008.55,13.705562560000002,138,-20.657068252563477,2066,286381,0.000625,,
0.4222572147846222,291007,268,1017.22,14.190389930000002,138,-20.48293685913086,2100,291108,0.000625,,
0.5184283256530762,294738,272,1014.5,12.45331221,138,-20.903358459472656,2127,294839,0.000625,,
0.3475804924964905,299538,276,1014.5,10.299560800000004,138,-20.12594985961914,2162,299639,0.000625,,
0.6679736971855164,299899,,,,,-19.86920928955078,,300000,0.000625,17.127050019732813,938.3
0.44819822907447815,303648,280,1024.23,8.64495448,137,-19.81774139404297,2204,303749,0.000625,,
0.5892043113708496,307592,284,1024.5,7.680619759999997,137,-18.897254943847656,2233,307693,0.000625,,
0.43238505721092224,312392,288,1024.5,8.032890649999999,137,-19.030603408813477,2267,312493,0.000625,,
0.4946374297142029,317192,292,1034.67,8.090272609999998,137,-19.800334930419922,2301,317293,0.000625,,
0.3011428713798523,321291,296,1040.11,9.1065944,137,-19.170085906982422,2331,321392,0.000625,,
0.612341046333313,325029,300,1041.31,8.54634594,137,-18.301586151123047,2357,325130,0.000625,,
0.6252831220626831,329387,304,1052.76,10.4597912,137,-18.18805694580078,2388,329488,0.000625,,
0.5197628736495972,332094,308,1031.83,10.827508059999998,137,-18.18326759338379,2408,332195,0.000625,,
0.8609327077865601,336894,312,1049.82,9.83943633,137,-18.85474395751953,2442,336995,0.000625,,
0.38486742973327637,341694,316,1049.82,10.647761130000001,137,-18.54468536376953,2477,341795,0.000625,,
0.5069178342819214,345367,320,1046.86,10.175733500000002,137,-16.803760528564453,2503,345468,0.000625,,
0.4440075755119324,349034,324,1040.88,9.992539260000001,137,-17.79928207397461,2530,349135,0.000625,,
0.5911600589752197,353834,328,1041.48,10.692287790000002,137,-17.213499069213867,2564,353935,0.000625,,
0.3993856906890869,355995,332,1015.09,10.87881578,137,-15.869929313659668,2580,356096,0.000625,,
0.33810871839523315,359738,336,1034.39,12.88414105,138,-16.440513610839844,2607,359839,0.000625,,
0.5489653944969177,362174,340,1010.75,14.136083739999998,138,-16.662569046020508,2624,362275,0.000625,,
0.42382293939590454,365293,344,993.94,12.939620350000002,138,-17.34005355834961,2646,365394,0.000625,,
0.6318024396896362,370093,348,1011.31,13.694394399999998,138,-17.309894561767578,2680,370194,0.000625,,
0.5635850429534912,373896,352,1002.04,16.57455338,138,-17.043132781982422,2708,373997,0.000625,,
0.47115474939346313,377552,356,1001.6,17.769705740000003,138,-16.642196655273438,2735,377653,0.000625,,
0.5463974475860596,380172,360,979.8,18.66518318,138,-17.218923568725586,2754,380273,0.000625,,
0.4485720992088318,384091,364,978.11,19.90989771,138,-16.24370574951172,2782,384192,0.000625,,
0.5296927690505981,388315,368,973.08,21.37337564,138,-16.698129653930664,2812,388416,0.000625,,
0.6099256277084351,391932,372,971.94,21.869126220000002,138,-17.06856346130371,2837,392033,0.000625,,
0.7802503108978271,393991,376,944.53,23.409784990000002,138,-17.78191375732422,2852,394092,0.000625,,
0.44935134053230286,396692,380,930.44,23.120650170000005,138,-16.36471939086914,2872,396793,0.000625,,
1.6397428512573242,399899,,,,,-16.892375946044922,,400000,0.000625,6.585875146790931,1085.6
1.6120491027832031,401263,384,936.71,24.939506700000006,137,-17.223779678344727,2919,401364,0.000625,,
0.5005555152893066,406063,388,936.71,25.241899779999997,137,-19.18952751159668,2953,406164,0.000625,,
0.5595501661300659,409760,392,925.68,24.45192389,137,-17.803585052490234,2980,409861,0.000625,,
0.5649956464767456,413715,396,924.24,24.94840252,137,-17.024150848388672,3008,413816,0.000625,,
0.739709198474884,418208,400,931.79,25.82902431,137,-17.964595794677734,3040,418309,0.000625,,
0.5589933395385742,423008,404,936.21,25.74923685,137,-17.385560989379883,3075,423109,0.000625,,
0.6474411487579346,427408,408,953.14,27.123992669999996,137,-17.97195816040039,3107,427509,0.000625,,
0.7216565608978271,431230,412,943.36,28.49600277,137,-17.185672760009766,3134,431331,0.000625,,
0.7578378915786743,434663,416,929.69,29.02415762,137,-17.94097328186035,3158,434764,0.000625,,
1.3582640886306763,437654,420,922.87,28.03684622,137,-17.440773010253906,3180,437755,0.000625,,
0.6311932802200317,441123,424,920.89,28.9093433,137,-18.020435333251953,3204,441224,0.000625,,
0.6272730827331543,445259,428,914.25,30.826342639999996,137,-16.727725982666016,3234,445360,0.000625,,
0.3903695344924927,448893,432,928.98,30.51890138,137,-16.95575523376465,3260,448994,0.000625,,
0.8991349339485168,452317,436,925.79,28.825785649999997,137,-17.409038543701172,3284,452418,0.000625,,
0.5893917083740234,457117,440,949.43,28.928226300000002,137,-16.12543296813965,3318,457218,0.000625,,
0.6769819259643555,461665,444,963.72,31.945164019999996,137,-16.949432373046875,3351,461766,0.000625,,
0.545778751373291,466465,448,963.72,33.392435060000004,137,-17.752944946289062,3385,466566,0.000625,,
1.1425325870513916,471265,452,973.69,30.475064189999998,137,-16.625062942504883,3420,471366,0.000625,,
0.5675148963928223,474986,456,974.34,29.35853667,137,-16.303668975830078,3447,475087,0.000625,,
0.7322103381156921,479786,460,996.14,31.18709202,137,-17.93854331970215,3481,479887,0.000625,,
0.5384565591812134,484586,464,1004.95,31.05288319,137,-16.92463493347168,3516,484687,0.000625,,
1.2180992364883423,488259,468,999.44,31.84451145000001,137,-16.005996704101562,3542,488360,0.000625,,
1.0191959142684937,490910,472,989.78,33.06740921,137,-16.289104461669922,3561,491011,0.000625,,
0.5139604210853577,495544,476,1015.53,33.447316980000004,137,-16.262313842773438,3595,495645,0.000625,,
1.1841402053833008,499899,,,,,-16.725889205932617,,500000,0.000625,32.30088544099235,1054.1
0.49146705865859985,500344,480,1036.52,35.09126434,137,-16.726909637451172,3644,500445,0.000625,,
0.5794115662574768,504811,484,1035.48,36.1155628,137,-16.654247283935547,3676,504912,0.000625,,
0.7688315510749817,507672,488,1016.09,35.1013592,137,-16.748201370239258,3697,507773,0.000625,,
0.49122849106788635,511423,492,1016.63,35.54801434,137,-15.954837799072266,3724,511524,0.000625,,
0.5151066780090332,515504,496,1017.89,34.664496039999996,137,-15.944555282592773,3753,515605,0.000625,,
0.7251049280166626,518042,500,998.34,35.00361793,137,-17.1713924407959,3771,518143,0.000625,,
0.6689678430557251,521489,504,984.81,35.193195190000004,137,-15.663677215576172,3796,521590,0.000625,,
0.5864683389663696,526289,508,988.81,33.294479769999995,137,-16.48077392578125,3830,526390,0.000625,,
0.36985069513320923,531089,512,998.59,32.60037348000001,137,-16.426761627197266,3865,531190,0.000625,,
0.6246112585067749,533724,516,990.61,31.963711670000002,137,-15.047836303710938,3884,533825,0.000625,,
1.106817603111267,536381,520,987.27,32.8753121,137,-17.80319595336914,3903,536482,0.000625,,
0.6031042337417603,539810,524,986.87,32.900884160000004,137,-16.09980010986328,3927,539911,0.000625,,
0.5991977453231812,544610,528,993.51,31.058037850000005,137,-16.291845321655273,3962,544711,0.000625,,
0.5598881244659424,548194,532,993.01,32.41922385,137,-14.7639799118042,3987,548295,0.000625,,
0.7209036946296692,551719,536,994.02,33.86133892,137,-15.41878604888916,4012,551820,0.000625,,
1.0510218143463135,555052,540,979.35,33.60745103,137,-15.836390495300293,4037,555153,0.000625,,
0.6702587008476257,559802,544,981.37,33.8361701,137,-15.60544204711914,4071,559903,0.000625,,
0.8100829124450684,564602,548,981.37,33.25991927,137,-15.964130401611328,4106,564703,0.000625,,
0.6437624096870422,569402,552,981.37,34.67600916999999,137,-16.69917106628418,4141,569503,0.000625,,
0.5420778393745422,572644,556,976.58,36.93296528999999,137,-15.763368606567383,4164,572745,0.000625,,
0.7095098495483398,576852,560,970.66,37.14269066999999,137,-15.531023025512695,4194,576953,0.000625,,
0.5689454674720764,578191,564,936.05,38.631205800000004,137,-16.32830810546875,4204,578292,0.000625,,
0.7088609933853149,582991,568,947.32,39.63380373,137,-17.04742431640625,4238,583092,0.000625,,
0.5425173044204712,586397,572,954.87,40.71791828,137,-17.371694564819336,4263,586498,0.000625,,
0.9272255897521973,589734,576,941.9,40.59441596,137,-15.920572280883789,4286,589835,0.000625,,
0.7454302906990051,592794,580,924.5,40.16614504,137,-16.98912239074707,4308,592895,0.000625,,
0.7096987366676331,596007,584,911.96,40.464126830000005,137,-17.408203125,4331,596108,0.000625,,
1.198427438735962,599899,,,,,-16.643753051757812,,600000,0.000625,31.440117616252245,580.4
1.149113416671753,600807,588,931.35,41.36832142,137,-16.226062774658203,4374,600908,0.000625,,
0.9511345624923706,604250,592,928.27,40.45250912,137,-17.06467056274414,4399,604351,0.000625,,
0.6083877682685852,607943,596,924.39,40.045812170000005,137,-16.501352310180664,4425,608044,0.000625,,
0.5236058831214905,611330,600,932.88,41.05750256,137,-16.99144744873047,4449,611431,0.000625,,
0.6884196400642395,616130,604,946.41,39.62701658,137,-16.148284912109375,4484,616231,0.000625,,
0.634831964969635,619907,608,936.18,39.95213145,137,-15.7207670211792,4511,620008,0.000625,,
0.5869777798652649,622516,612,914.27,42.056635359999994,137,-16.240324020385742,4529,622617,0.000625,,
1.4829530715942383,626534,616,928.1,42.869591140000004,137,-17.91071319580078,4558,626635,0.000625,,
0.5101299285888672,629319,620,929.38,42.40763322000001,137,-15.696822166442871,4578,629420,0.000625,,
0.7314785718917847,633609,624,937.99,43.65014853,137,-16.375146865844727,4609,633710,0.000625,,
0.6807310581207275,638034,628,934.24,44.25930592999999,137,-16.337108612060547,4641,638135,0.000625,,
0.7875694632530212,642598,632,944.04,43.461954090000006,137,-15.909793853759766,4674,642699,0.000625,,
0.7917702198028564,647398,636,956.79,42.91423732000001,137,-15.713370323181152,4709,647499,0.000625,,
0.7007170915603638,650766,640,957.14,42.34392601999999,137,-15.401447296142578,4733,650867,0.000625,,
0.6979812383651733,653437,644,936.35,42.45652396,137,-16.45431900024414,4752,653538,0.000625,,
1.0422933101654053,657867,648,932.65,42.934205070000004,137,-15.72877025604248,4783,657968,0.000625,,
0.7292671203613281,662384,652,929.82,42.93267337,137,-15.602217674255371,4816,662485,0.000625,,
1.0608479976654053,665461,656,928.17,43.30219718,137,-15.589553833007812,4838,665562,0.000625,,
0.4482601284980774,669277,660,924.25,42.850620909999996,137,-14.145622253417969,4865,669378,0.000625,,
1.2034069299697876,674077,664,958.86,39.04050341,137,-14.089984893798828,4900,674178,0.000625,,
0.9178757071495056,678299,668,953.08,39.141441050000005,137,-15.997740745544434,4930,678400,0.000625,,
0.6497529745101929,682072,672,956.75,40.15111396,137,-15.421034812927246,4957,682173,0.000625,,
1.360414743423462,685953,676,962.19,41.690882,137,-17.37217903137207,4985,686054,0.000625,,
0.7418243885040283,689455,680,966.61,42.32998997,137,-14.710369110107422,5010,689556,0.000625,,
1.0120024681091309,693471,684,974.64,41.14770305,137,-15.105722427368164,5038,693572,0.000625,,
0.7816171646118164,697081,688,962.74,43.58937565000001,137,-15.247732162475586,5064,697182,0.000625,,
0.725537896156311,699899,,,,,-15.511165618896484,,700000,0.000625,0.16481137913560814,951.2
0.525561511516571,700327,692,960.77,45.72022524,137,-14.617314338684082,5100,700428,0.000625,,
0.7275968194007874,703610,696,956.67,46.41157699,137,-15.165706634521484,5124,703711,0.000625,,
0.6724743247032166,707254,700,959.24,44.591982220000006,137,-15.83910846710205,5150,707355,0.000625,,
0.9478939771652222,712054,704,959.24,45.00619990999999,137,-16.63865852355957,5186,712155,0.000625,,
1.5695785284042358,715061,708,951.54,46.16025175000001,137,-14.877997398376465,5207,715162,0.000625,,
0.855231523513794,719861,712,973.45,47.11667649,137,-15.604302406311035,5242,719962,0.000625,,
0.5592140555381775,723461,716,969.27,47.581192140000006,137,-14.508758544921875,5267,723562,0.000625,,
0.6536824703216553,727145,720,978.26,48.8167784,137,-16.05135726928711,5293,727246,0.000625,,
1.0223479270935059,731945,724,983.36,48.85971281,137,-15.397839546203613,5327,732046,0.000625,,
0.8322387337684631,734788,728,967.54,49.59895514,137,-14.439723014831543,5347,734889,0.000625,,
0.7190595865249634,738520,732,959.22,50.343565530000006,137,-15.668280601501465,5374,738621,0.000625,,
1.8221173286437988,741216,736,938.18,49.97738904,137,-15.591938018798828,5394,741317,0.000625,,
0.7061587572097778,744058,740,932.92,49.539426459999994,137,-14.005399703979492,5414,744159,0.000625,,
2.4692506790161133,748858,744,954.21,48.22247273999999,137,-15.215232849121094,5448,748959,0.000625,,
0.6039797067642212,751780,748,939.13,48.39517756000001,137,-15.061933517456055,5469,751881,0.000625,,
0.5804943442344666,755553,752,931.69,47.93194839000001,137,-13.141463279724121,5496,755654,0.000625,,
1.1530780792236328,759274,756,938.13,46.47147750000001,137,-15.492897033691406,5522,759375,0.000625,,
0.631817102432251,762915,760,936.38,47.01018223000001,137,-15.567329406738281,5548,763016,0.000625,,
0.6727316379547119,764893,764,908.16,50.24027397,137,-14.570442199707031,5562,764994,0.000625,,
1.2933878898620605,768664,768,903.65,50.42181629999999,137,-14.778189659118652,5589,768765,0.000625,,
1.037975788116455,772364,772,902.92,50.50985533,137,-15.568765640258789,5615,772465,0.000625,,
1.2880746126174927,776800,776,908.47,51.008605579999994,137,-14.297124862670898,5647,776901,0.000625,,
0.7431847453117371,779440,780,899.85,49.28758938000001,137,-15.909881591796875,5665,779541,0.000625,,
2.051555633544922,781523,784,880.52,49.20852830999999,137,-14.70516586303711,5680,781624,0.000625,,
0.9059374928474426,786323,788,892.42,47.704441339999995,137,-14.788187980651855,5714,786424,0.000625,,
0.8369655609130859,788996,792,886.69,45.01810934000001,137,-15.033185958862305,5733,789097,0.000625,,
1.1051477193832397,793308,796,896.98,44.50939639,137,-14.445441246032715,5763,793409,0.000625,,
0.7643928527832031,797639,800,903.85,43.71664711,137,-15.16476058959961,5794,797740,0.000625,,
0.9130241274833679,799899,,,,,-15.321252822875977,,800000,0.000625,70.47875627488193,1118.7
0.584725022315979,801295,804,892.41,44.39399238,137,-13.723258018493652,5835,801396,0.000625,,
0.8746671676635742,805306,808,902.45,45.02070781999999,137,-15.60210132598877,5863,805407,0.000625,,
0.7603983283042908,809126,812,892.65,42.51644189000002,137,-14.801350593566895,5890,809227,0.000625,,
0.7597888708114624,811976,816,885.15,43.94671258,137,-14.997983932495117,5910,812077,0.000625,,
0.9420579671859741,814974,820,878.29,45.63268585,137,-15.188591003417969,5931,815075,0.000625,,
1.1202688217163086,817831,824,858.86,45.23446690000001,137,-15.159224510192871,5952,817932,0.000625,,
1.1575396060943604,820009,828,852.21,43.884796939999994,137,-15.420949935913086,5967,820110,0.000625,,
0.5562305450439453,823760,832,852.4,42.78293609,137,-13.855836868286133,5993,823861,0.000625,,
1.7601706981658936,826584,836,853.68,43.693590060000005,137,-14.98755168914795,6013,826685,0.000625,,
1.4966963529586792,828445,840,843.87,45.02959734000001,137,-15.333488464355469,6027,828546,0.000625,,
0.7050621509552002,831823,844,829.65,46.17164965,137,-15.303881645202637,6051,831924,0.000625,,
0.6467483043670654,835480,848,837.0,45.15614868999999,137,-14.805196762084961,6077,835581,0.000625,,
0.6337225437164307,838237,852,826.84,46.83217003,137,-13.970102310180664,6096,838338,0.000625,,
1.2818559408187866,842244,856,829.7,46.71132629999999,137,-14.312400817871094,6125,842345,0.000625,,
0.9865313768386841,844235,860,813.2,44.875603549999994,137,-14.57248306274414,6139,844336,0.000625,,
1.0464789867401123,847949,864,830.56,42.83189630999999,137,-14.98255443572998,6165,848050,0.000625,,
0.8891621828079224,850902,868,822.38,42.005183360000004,137,-14.171060562133789,6186,851003,0.000625,,
1.4609339237213135,855673,872,833.09,40.788643840000006,137,-14.641489028930664,6221,855774,0.000625,,
0.8681277632713318,858877,876,820.77,41.18420948,137,-15.02147102355957,6243,858978,0.000625,,
0.8806599378585815,863677,880,842.37,43.095160840000005,137,-14.577966690063477,6278,863778,0.000625,,
0.9374920129776001,867538,884,860.15,43.161115069999994,137,-14.116900444030762,6305,867639,0.000625,,
1.8453677892684937,870415,888,840.92,45.21652255,137,-13.30009651184082,6326,870516,0.000625,,
1.0370631217956543,873928,892,849.32,45.90188166,137,-15.517448425292969,6351,874029,0.000625,,
1.3355371952056885,875610,896,823.02,47.1742993,137,-15.007619857788086,6362,875711,0.000625,,
1.314936876296997,880410,900,827.71,47.51916013,137,-14.282878875732422,6396,880511,0.000625,,
1.2008838653564453,883387,904,820.92,48.28416296,137,-14.522412300109863,6418,883488,0.000625,,
1.3319288492202759,886173,908,808.67,49.40981791999999,137,-15.558189392089844,6437,886274,0.000625,,
0.8179388046264648,890634,912,815.08,50.857274069999995,137,-15.554752349853516,6469,890735,0.000625,,
1.569775938987732,894364,916,823.88,48.99552212999999,137,-14.227100372314453,6496,894465,0.000625,,
1.0958716869354248,896163,920,811.89,48.20422375000001,137,-13.559723854064941,6509,896264,0.000625,,
0.9202529191970825,899335,924,815.04,48.79173105999999,137,-15.272308349609375,6531,899436,0.000625,,
1.151041030883789,899899,,,,,-14.83864688873291,,900000,0.000625,61.047928064346706,1009.0
1.2906033992767334,903332,928,833.23,50.17326681999999,137,-14.63928508758545,6573,903433,0.000625,,
1.1139684915542603,905782,932,820.22,52.298686430000004,137,-14.71219253540039,6590,905883,0.000625,,
0.8219485282897949,910360,936,837.76,51.44653493,137,-12.864117622375488,6623,910461,0.000625,,
1.4976726770401,914004,940,855.59,51.46314133,137,-15.817497253417969,6648,914105,0.000625,,
0.9795253276824951,915924,944,841.01,49.24904694,137,-14.781024932861328,6662,916025,0.000625,,
2.3898608684539795,920724,948,852.44,50.17025513000001,137,-14.647123336791992,6696,920825,0.000625,,
0.7796725630760193,925524,952,872.87,49.40306332999999,137,-14.789758682250977,6731,925625,0.000625,,
0.8404312133789062,928934,956,866.9,49.47074282,137,-15.970987319946289,6755,929035,0.000625,,
1.0381566286087036,931591,960,873.56,50.75622265000001,137,-14.839868545532227,6774,931692,0.000625,,
0.9820564985275269,935726,964,877.77,50.931219440000014,137,-15.213096618652344,6803,935827,0.000625,,
0.8719468116760254,938843,968,879.41,50.78176766000001,137,-14.186223983764648,6826,938944,0.000625,,
0.8616740703582764,942741,972,870.68,52.09646484000001,137,-13.74081039428711,6853,942842,0.000625,,
1.6741968393325806,945524,976,866.47,50.078663580000004,137,-14.33296012878418,6873,945625,0.000625,,
0.891144335269928,949270,980,855.93,49.90463972999999,137,-13.206398010253906,6900,949371,0.000625,,
0.791246771812439,953245,984,857.07,48.90144509999999,137,-15.171764373779297,6928,953346,0.000625,,
1.154327630996704,957412,988,869.97,47.86931736000001,137,-15.990767478942871,6958,957513,0.000625,,
1.063185214996338,961110,992,871.82,50.52481258000002,137,-14.413407325744629,6984,961211,0.000625,,
1.0799121856689453,964048,996,884.38,50.76535897000001,137,-14.474058151245117,7005,964149,0.000625,,
1.3237413167953491,966010,1000,856.0,52.31015216,137,-13.800352096557617,7019,966111,0.000625,,
0.5714749097824097,970810,1004,874.23,52.16980920999998,137,-15.656871795654297,7053,970911,0.000625,,
0.6811947226524353,973478,1008,873.05,51.47837999999999,137,-14.333970069885254,7072,973579,0.000625,,
0.8656022548675537,976163,1012,855.29,50.860979230000005,137,-15.114012718200684,7091,976264,0.000625,,
0.7886874675750732,977317,1016,829.53,51.14003597,137,-14.26771354675293,7099,977418,0.000625,,
0.82521653175354,981265,1020,851.02,50.34524304000001,137,-13.964881896972656,7127,981366,0.000625,,
0.8603725433349609,985849,1024,865.14,49.259349889999996,137,-14.429580688476562,7160,985950,0.000625,,
0.9976075291633606,988581,1028,852.49,49.23822395,137,-13.397348403930664,7180,988682,0.000625,,
0.5410689115524292,992491,1032,867.09,48.35438698,137,-15.034470558166504,7208,992592,0.000625,,
0.9297112822532654,995319,1036,849.59,48.19138907000001,137,-13.873716354370117,7228,995420,0.000625,,
2.3185901641845703,998860,1040,848.56,48.350208679999994,137,-15.044403076171875,7253,998961,0.000625,,
0.9491192102432251,999899,,,,,-14.347293853759766,,1000000,0.000625,51.104221341006266,687.4
