r,l,t
-23.68163,1200,2089.74573
-26.690076,1200,2098.528615
-22.833403,1200,2107.651439
-26.002299,1200,2116.278554
-31.110824,1200,2124.921822
-30.474085,1200,2133.599107
32.851269,763,2139.049038
-15.45127,1200,2147.704237
-23.2973,1200,2156.328236
-25.368274,1200,2165.041432
-21.995356,1200,2173.713123
-10.645362,1200,2182.495976
-23.489783,1200,2191.197856
-36.884424,1200,2199.880635
-19.235873,1200,2208.418237
-16.839365,1200,2217.055701
-13.599298,1200,2225.664684
-26.820143,1200,2234.367557
-24.58094,1200,2243.215611
-22.360889,1200,2251.891595
-25.344128,1200,2260.709761
-30.132225,1200,2269.440624
-27.301372,1200,2278.05337
-27.565092,1200,2286.771056
-24.710048,1200,2295.546203
-76.346444,1200,2304.344849
-30.448007,1200,2313.091678
-24.884669,1200,2321.806346
-26.557828,1200,2330.383225
37.554186,1200,2339.140792
-32.993514,1200,2347.912625
-29.159683,1200,2356.63911
-33.676815,1200,2365.243359
-41.108452,1200,2373.990473
-30.840163,1200,2382.936109
-23.255668,1200,2391.850401
-12.557591,1200,2400.76179
-42.014942,1200,2409.609874
-29.472691,678,2414.686633
9.316267,1200,2423.553223
12.519414,1200,2432.275037
-37.907741,1200,2441.203304
-18.732947,1200,2450.024041
-25.408768,1200,2458.837921
-48.674692,1200,2467.962365
-27.028155,1200,2476.840343
-26.142023,1200,2485.647548
-25.845498,1200,2494.473153
-38.867536,1200,2503.463984
-29.626683,1200,2512.277988
-24.343897,1200,2521.16002
-32.965865,1200,2529.849909
-10.513413,1200,2538.465087
-23.249844,1200,2547.067229
-26.939126,1200,2555.727069
-27.222115,1200,2564.364311
-18.21134,1200,2573.012886
-31.212391,1200,2581.681732
16.409176,175,2582.932771
8.552723,1200,2591.641001
-31.480205,1200,2600.143038
-19.04219,1200,2608.69154
-22.654269,1200,2617.634766
-23.46574,1200,2626.234512
-27.113459,1200,2634.844434
-46.05359,186,2636.181086
-25.0695,1200,2644.91626
35.241277,659,2649.643037
-29.696699,1200,2658.206877
-28.305196,1200,2666.917911
-28.019164,1200,2675.473899
-23.044638,1200,2683.99194
-32.173428,1200,2692.699772
-28.546783,1200,2701.305244
-10.837075,1200,2709.945995
-27.719235,1200,2718.739664
-31.647762,1200,2727.353321
-24.057623,1200,2736.056992
-22.803413,1200,2744.632485
-22.771665,1200,2753.364059
-27.865721,1200,2762.15669
-37.424789,1200,2771.202664
-27.288799,1200,2780.212319
-32.49206,1200,2789.395405
-27.414867,1200,2798.579691
-60.367456,790,2804.690653
-24.199299,1200,2813.754865
-49.791885,1200,2822.978418
-19.733275,1200,2831.898314
-15.859699,1200,2840.629526
-25.544294,1200,2849.373245
-20.157461,1200,2857.930745
-23.627237,1200,2866.759441
-10.165314,1200,2875.778227
-50.167573,1200,2884.578504
-20.010585,1200,2893.332516
-40.244608,1200,2902.080171
-30.343415,1200,2910.906908
-52.392949,1200,2919.676737
-9.650417,1200,2928.328711
-28.900237,1200,2937.030813
-25.608545,1200,2945.731102
-40.975811,1200,2954.393459
-12.922363,1200,2963.046259
-16.033007,1200,2971.720542
-23.132287,1200,2980.258013
-20.917727,1200,2989.008241
-28.288986,1200,2997.704548
-21.831732,1200,3006.432714
-54.785789,1200,3014.933851
-23.760786,1200,3023.77615
-24.878895,1200,3032.520564
-31.560637,1200,3041.270592
-26.952476,1200,3050.086873
-37.392321,1200,3058.847198
-29.367269,1200,3067.745838
-30.259328,1200,3076.366529
-29.612525,1200,3085.022222
-30.940182,1200,3093.63339
6.521726,1200,3102.125275
-33.676868,1200,3110.861023
-30.693595,1200,3119.514062
-38.177761,1200,3128.216691
-28.046273,1200,3136.787229
-19.654344,1200,3145.462851
-22.273605,1200,3154.462
-27.592882,1200,3163.102311
-31.604715,1200,3171.708437
-20.416358,1200,3180.391182
-25.395186,1200,3189.13911
-25.909247,1200,3197.720885
-23.111058,1200,3206.490418
3.851421,1200,3215.10725
-24.615403,1200,3223.912709
-27.546875,1200,3232.58088
-27.510982,1200,3241.298126
-24.716026,1200,3250.055644
-26.945226,1200,3258.697177
-30.41526,1200,3267.553248
7.380032,1200,3276.315406
-25.688646,1200,3285.104739
-24.347074,1200,3294.304667
-29.300431,1200,3303.197203
-28.470925,1200,3311.962334
-18.026204,1200,3320.561607
-19.118616,1200,3329.177619
-52.943905,1200,3337.825692
-27.728199,1200,3346.456384
-27.552754,1200,3355.001889
-19.385441,1200,3363.761147
-35.142864,1200,3372.557265
-28.101069,1200,3381.191333
-30.046056,1200,3390.007143
-24.39446,1200,3398.675887
-22.920679,1200,3407.405726
-36.687967,1200,3416.115216
-37.896368,1200,3424.800352
-34.992694,1200,3433.686216
-36.866352,1200,3442.427146
-11.550779,1200,3451.077903
-27.410362,1200,3459.901358
-28.660059,1200,3468.520735
-26.981863,1200,3478.476356
-29.314829,1200,3487.575201
-26.35881,1200,3496.459012
-9.395432,1200,3505.293707
-41.781441,1200,3514.158839
-28.469014,1200,3523.501397
-24.229696,1200,3532.5272
-24.681961,1200,3541.351875
-38.512712,1200,3550.099939
-64.354262,1200,3558.872629
-31.625464,1200,3567.53147
-48.479912,1200,3576.256018
11.141797,1200,3584.893959
-75.646454,1200,3593.517074
-26.642568,1200,3602.30727
-8.928368,1200,3611.119231
-22.785165,1200,3620.557089
10.094926,1200,3629.428168
-34.701104,1200,3638.198643
-10.415147,1200,3646.951367
-36.531366,1200,3656.640369
-28.156972,1200,3665.632072
-24.811503,1200,3674.509855
