r,l,t
-16.151956,1200,2536.784307
-20.268746,1200,2550.632837
-25.308596,1200,2564.584166
-17.670007,1200,2578.469781
-11.468372,1200,2592.388745
51.602471,1200,2606.495327
-18.579428,1200,2620.466954
-14.778842,1200,2634.346616
-25.518661,1200,2648.275837
-12.425112,1200,2662.233423
-15.563861,1200,2676.160923
-22.331692,1200,2690.051327
-63.158002,282,2693.312455
-35.402168,1200,2707.204548
-13.461937,1200,2721.195159
-7.934006,1200,2735.288757
-21.669902,1200,2749.421038
-16.237091,1200,2763.355453
-10.524121,1200,2777.102533
-27.947666,1200,2791.258479
-10.198,1200,2805.264185
17.148169,1200,2819.419966
-14.986813,1200,2833.579258
-90.74942,145,2835.333855
-46.107994,1200,2849.518081
-18.539131,1200,2863.79275
-12.997713,1200,2877.843084
-23.426571,1200,2891.905789
-17.736022,1200,2905.993237
7.1776,1200,2920.474981
1.155355,1200,2934.791134
-16.21811,1200,2949.058766
-1.642559,1200,2963.355143
-6.162916,1200,2977.44557
-6.057786,1200,2991.875101
18.915633,1200,3006.285469
8.233575,1200,3020.526051
-12.309049,1200,3034.711046
-16.672507,1200,3049.064176
-17.086101,1200,3063.429212
-30.377041,1200,3077.574297
-19.872075,1200,3091.824871
-19.039986,1200,3106.034967
-65.814226,1200,3120.074484
-13.882362,1200,3134.239371
-6.000999,1200,3148.385695
-17.763518,1200,3162.591748
-18.434174,1200,3176.498521
7.009781,1200,3190.467758
-28.57633,1200,3204.387537
-12.951468,1200,3219.287756
-12.447643,1200,3233.337706
66.400945,1200,3247.39026
-5.068592,1200,3261.171694
-45.747336,1200,3275.159429
-15.801811,1200,3289.219984
4.958048,1200,3303.098358
-8.250352,1200,3316.99646
-61.860749,1200,3330.751481
-14.102326,1200,3344.7668
-9.861384,1200,3358.680031
-14.453004,1200,3373.153267
-5.499831,1200,3387.18047
-22.477156,1200,3401.32473
-16.545084,1200,3415.491224
-15.322069,1200,3430.064231
-16.088914,1200,3444.010795
-17.106353,1200,3458.034029
-18.276289,1200,3471.828854
-15.742161,1200,3485.85899
-13.103375,1200,3499.835446
-27.158802,1200,3514.066652
-13.601026,1200,3528.046983
-23.450631,1200,3542.045838
-10.265616,1200,3555.990118
-13.49172,1200,3570.450911
-15.783127,1200,3584.487181
15.588482,1200,3598.355129
-12.053189,1200,3612.140329
-5.6259,1200,3626.06033
