r,l,t
-0.098532,1200,486.289902
19.383942,1200,488.919532
-15.298913,1200,490.360632
-21.955884,1200,493.018589
-23.188673,1200,494.495999
18.040602,1200,497.196531
-27.13909,1200,499.856165
-8.501671,1200,501.282112
-18.278957,1200,503.949666
-17.518364,1200,505.493636
-24.400303,1200,508.195665
-13.518972,1200,509.680272
-2.372893,1200,512.398834
-7.23978,1200,515.104005
34.950615,1200,516.545637
-16.391461,1200,519.258951
-11.358696,1200,520.724242
-7.613722,1200,523.435936
-8.568445,1200,526.117306
-13.385765,1200,527.604944
-14.842415,1200,530.271189
-17.998999,1200,531.752459
-26.111038,1200,534.460447
-8.194826,1200,537.151419
-24.574743,1200,538.523726
-16.569197,1200,541.215603
-7.648308,1200,542.701746
-23.227784,1200,545.364398
-16.962347,1200,546.807329
-18.458301,1200,550.243454
-8.674369,1200,552.93298
-16.782358,1200,554.452294
16.739719,1200,557.299507
-7.445487,1200,558.668486
-21.821165,1200,561.381681
-1.380814,1200,564.068558
-46.285044,1140,565.433227
-9.621864,1200,568.07647
5.225623,1200,569.520982
-14.056573,1200,572.181059
-5.369702,1200,573.615474
-14.107994,1200,576.303622
-20.254547,1200,579.035471
-19.136955,1200,580.498712
-24.442952,1200,583.1683
-17.30833,1200,584.667704
-17.401094,1200,587.342099
19.127259,1200,590.010799
-24.358121,1200,591.444305
-17.990924,1200,594.136681
2.717757,1200,595.614465
-49.197659,1200,598.299674
-13.085184,1200,599.726529
-10.390933,1200,602.379733
-15.855288,1200,605.010665
13.351419,1200,606.494756
-12.026217,1200,609.132856
-12.822645,1200,610.615589
-21.622429,1200,613.286017
-17.435454,1200,615.97467
-20.090103,1200,617.435885
-16.788117,1200,620.151765
-13.241962,1200,621.614847
-18.318298,1200,624.25969
-25.497376,1200,626.860987
-10.577014,1200,628.290996
-11.153894,1200,630.974424
-2.03702,1200,632.389226
-8.32226,1200,635.076875
-6.461854,1200,636.593336
-16.435732,1200,639.251468
-17.533162,1200,641.911151
-8.466318,1200,643.390542
-13.257992,1200,646.090542
-20.58929,1200,647.542879
-15.502803,1200,650.24525
-2.762091,1200,652.84452
-19.836612,1200,654.374861
-10.448593,1200,657.080217
-17.495515,1200,658.551963
-32.620947,1200,661.253993
-16.055697,1200,662.726873
-26.498653,1200,665.433227
2.762734,1200,668.187715
-16.623538,1200,669.533333
-33.046416,1200,672.205028
-15.531436,1200,673.656078
-3.655916,1200,676.299797
-11.811387,1200,678.974249
-17.852794,1200,680.45547
-13.839364,1200,683.175993
-43.518362,1200,684.590796
-26.369217,1200,687.192593
-21.03371,1200,688.615126
-31.016808,1200,691.271832
-26.639363,1200,693.991047
-45.07668,1200,695.43666
-26.633729,1200,698.093732
2.551071,1200,699.665787
-35.269688,1200,702.314797
-25.768597,1200,705.010847
-17.142107,1200,706.475781
-4.146427,1200,709.13238
-18.986535,1200,710.616024
-16.464708,1200,713.295165
-22.733396,1200,715.97719
-20.564534,1200,717.38197
-36.669506,1200,720.047312
-27.501377,1200,721.489933
-26.144121,534,723.337931
1.870646,1200,724.772533
-22.262187,1200,727.44787
-11.456804,1200,728.889383
-24.216482,1200,731.56877
-19.350019,1200,732.972048
-22.766831,1200,736.05424
-56.506903,1200,738.687866
-33.460357,1200,740.166779
-15.767857,1200,742.938408
-34.45201,1200,744.35507
-28.874757,1200,747.086015
-25.689455,1200,749.784187
62.58296,401,750.241626
-39.561634,1200,751.769372
-16.46276,1200,754.427797
-33.351352,1200,757.207722
-11.074757,1200,758.702614
-14.777543,1200,761.380196
-9.117824,1200,762.824363
-15.465753,1200,765.4951
-35.325733,1200,766.953574
-28.729185,1200,769.623147
-66.654004,1200,772.277457
-14.800563,1200,773.921103
-21.634718,1200,776.591784
-18.213778,1200,778.043186
-13.745661,1200,780.834297
-10.870233,1200,783.541363
-44.272325,1200,785.076946
-16.619255,1200,787.716978
-13.368831,1200,789.147207
-4.02949,1200,791.850311
-17.756195,1200,793.304395
-22.017975,1200,795.985455
-18.50936,1200,798.796932
-9.806037,1200,800.286834
-12.355496,1200,802.966029
-35.060818,1200,804.369752
-21.021789,1200,807.031183
-33.013598,1200,809.694777
-17.92577,1200,811.08864
-11.589788,1200,813.722101
-14.947907,1200,815.207462
-13.759914,1200,817.923199
-10.971215,1200,820.551725
-8.658265,1200,821.986443
-22.146655,1200,824.644344
23.148115,1200,826.041775
-11.687299,1200,828.708524
-30.337742,1200,830.145346
-19.432148,1200,832.765774
-20.376391,1200,835.570757
-20.857882,1200,836.968024
34.937709,1200,839.657729
-5.81413,1200,841.076476
-18.689704,1200,843.790603
-16.737936,1200,846.424102
-54.669636,1200,847.873404
-31.163949,1200,850.547425
-12.306794,1200,851.967597
-24.452072,1200,854.672634
-20.181298,1200,856.190178
3.079014,1200,858.831825
-36.549003,1200,861.501292
-16.013661,1200,862.895274
-29.683138,1200,865.524547
-18.355228,1200,866.957509
-7.92464,1200,869.620054
-18.086658,1200,872.232021
-25.283444,1200,873.677471
-22.473208,1200,876.302906
-6.411323,1200,877.725226
-3.421294,1200,880.471256
-28.786936,1200,883.085144
24.949866,1200,884.531895
-24.106647,1200,887.250181
-19.653823,1200,888.667428
-6.080085,1200,891.291857
-33.319507,1200,892.711571
-20.035208,1200,895.353174
-33.561204,1200,898.004054
-25.005105,1200,899.436447
-26.692842,1200,902.171438
17.876543,1200,903.669529
-6.374151,1200,906.386821
-23.036764,1200,909.156466
-32.871852,1200,910.663581
