r,l,t
-15.674021,1200,3472.856492
-22.787469,1200,3481.940202
-28.238215,1200,3490.957654
-8.81145,1200,3499.884158
-67.522073,1200,3508.761663
-12.697076,1200,3517.724582
-30.152299,1200,3527.585004
-8.049687,1200,3536.66646
-22.589215,1200,3545.509867
5.726449,1200,3554.318345
-35.210435,1200,3563.168375
-19.062855,1200,3571.945158
25.348592,310,3574.173061
-5.890274,1200,3582.894009
-18.19628,1200,3591.640877
-18.551996,1200,3600.349582
-24.674231,1200,3609.383059
-22.294934,1200,3618.250749
-10.567065,1200,3627.052572
-21.814754,1200,3635.824766
-13.434457,1200,3644.523833
33.957291,1200,3653.408679
-18.454951,1200,3662.147984
-30.207415,1200,3670.83027
-25.020289,1200,3679.705605
-12.375244,1200,3688.507869
-17.169247,1200,3697.481458
-25.030456,1200,3706.292016
-16.30174,1200,3715.190853
-21.666927,1200,3724.05339
-9.107271,1200,3732.955129
-9.71371,1200,3741.931094
-31.924424,1200,3751.033849
