r,l,t
-36.792688,1200,485.146328
-26.510013,1200,487.803442
-23.534496,1200,489.275109
-7.913032,1200,492.075735
3.931221,1200,493.538284
57.79562,894,495.835055
-16.447272,1200,497.723543
-23.436786,1200,500.400978
-28.066065,1200,503.001891
-28.881948,1200,504.568723
-22.648234,1200,507.245787
-15.379751,1200,508.684958
-21.739488,1200,511.490939
-18.969805,1200,514.164978
-27.973115,1200,515.594956
-31.733032,1200,518.684108
-61.147735,1200,520.092351
-7.487555,1200,522.773336
-28.825115,1200,525.444736
-10.453246,1200,526.942665
-0.947358,1200,529.61259
-23.130724,1200,531.060857
-8.506236,1200,533.821589
-11.023317,1200,535.277008
-15.699056,1200,537.942436
-26.864028,1200,540.651325
-22.751161,1200,542.153662
-26.248638,1200,544.809108
-18.91511,1200,546.242741
-13.753793,1200,548.969496
-18.685068,1200,551.619407
-19.865942,1200,553.021402
-24.439022,1200,555.663942
-30.876317,1200,557.810687
-28.857939,1200,561.087345
-20.558205,1200,562.511974
-21.319189,1200,565.15553
-30.111552,1200,567.880105
-28.224502,1200,569.307456
-27.713513,1200,571.950857
-13.308314,1200,573.557747
-10.584766,1200,576.159904
-22.804282,1200,578.909186
-16.098795,1200,580.359349
-24.898758,1200,582.99229
-38.279548,1200,584.458897
-14.899555,1200,587.116373
-20.042008,1200,589.776963
-26.386418,1200,591.2944
-24.735044,1200,593.948086
-21.701789,1200,595.382569
-24.238528,1200,598.101047
-22.156782,1200,599.549295
-18.012713,1200,602.17689
-27.332198,1200,604.862324
-13.617352,1200,606.245784
-27.382607,1200,608.896781
-37.273915,1200,610.507375
-24.743003,1200,613.394619
-23.320512,1200,616.047061
-27.417602,1200,617.48233
-26.533366,1200,620.1739
-25.506479,1200,621.718108
-16.276644,1200,624.488911
-23.723673,1200,626.009714
28.941828,1200,628.630816
-16.708335,1200,631.270127
-19.608281,1200,632.720323
-24.623863,1200,635.324183
-31.145492,1200,636.835836
-28.684154,1200,639.479093
-15.684402,1200,642.063777
17.924148,1200,643.466903
-9.157529,1200,646.151209
-54.945115,1200,647.60464
-21.877677,1200,650.463435
-18.505644,1200,651.89708
-12.266518,1200,654.543154
-23.666075,1200,657.238853
22.659374,1200,658.726796
-23.496522,1200,661.441392
-22.732637,1200,662.954723
-36.211315,1200,665.709563
-7.824585,1200,668.401406
-56.838321,1200,669.817219
-39.11158,1200,672.486444
-23.805312,1200,673.957741
-29.777573,1200,676.689629
35.870456,1200,679.411855
-31.825987,1200,680.949989
-18.215014,1200,683.623119
-20.906286,1200,685.155592
-7.008893,1200,687.821484
-20.749223,1200,689.26044
-29.914263,1200,691.915324
20.630777,1200,694.633983
-31.407814,1200,696.086063
-13.079922,1200,698.787308
-23.936749,1200,700.189113
-11.9428,1200,702.929161
-30.104999,1200,705.569227
-46.611292,1200,706.993536
-21.213559,1200,709.721339
-9.353753,1200,711.164845
-26.030634,1200,714.011219
-44.725944,1200,715.430277
-25.4963,1200,718.136791
-22.974047,1200,720.869514
-19.360953,1200,722.359082
-39.855149,1200,725.088436
-17.539844,1200,726.524828
-27.072151,1200,729.19222
-22.596872,1200,731.906146
-18.764112,1200,733.363311
-21.34605,1200,736.101734
-30.867209,1200,737.518418
-6.939597,1200,740.670637
-22.574521,1200,743.416865
-19.995659,1200,744.846351
45.504008,185,745.069711
-17.403729,1200,747.807169
-36.59517,1200,749.294126
-18.298451,1200,751.930589
-62.460647,1200,754.65816
-11.320341,1200,756.170509
33.115431,1200,758.841854
-27.065208,1200,760.353716
-24.73636,1200,762.996028
-23.642563,1200,764.469236
-25.774421,1200,767.151128
-6.461617,1200,769.828206
-24.863607,1200,771.286047
-7.926426,1200,774.020615
-31.935816,1200,776.905622
-20.335667,1200,779.552766
-24.001001,1200,782.230716
-25.768078,1200,783.662232
-30.957023,1200,786.552685
-20.83976,1200,788.603129
-17.018806,1200,791.420335
-12.896413,1200,794.379707
-12.698877,1200,795.801052
-32.248185,1200,798.418736
-21.114024,1200,799.917948
-25.084681,1200,802.607952
-27.427582,1200,804.153204
-20.179551,1200,806.818535
-27.889384,1200,809.668288
34.432912,1200,811.112851
-8.785725,1200,813.896188
-2.786449,1200,815.327045
-13.449544,1200,817.972386
-8.8383,1200,820.642644
-25.029681,1200,822.046837
-18.831159,1200,824.762763
-12.56005,42,824.815964
13.265286,1200,826.288317
-14.26146,1200,828.96541
-13.388801,1200,830.438504
-21.848922,1200,833.045567
-18.215645,1200,835.693418
-25.674949,1200,837.689013
-19.171719,1200,840.290408
-19.405619,1200,841.739806
-24.112423,1200,844.826388
-23.665888,1200,847.6155
-25.835029,1200,849.058301
-11.225596,1200,851.663036
-35.291842,1200,853.125414
-19.598974,1200,855.850775
-16.132489,1200,858.527109
-25.48211,1200,859.909303
-15.552591,1200,862.615439
-17.799044,1200,864.396577
-24.848658,1200,867.126128
-11.069073,1200,868.654607
-38.425627,1200,871.328215
-19.265285,1200,874.08964
-29.830156,1200,875.53172
-16.877076,1200,878.177234
-19.224887,1200,879.649775
-15.747784,1200,882.285917
-12.95168,1200,885.11905
-19.023059,1200,886.521428
-22.514481,1200,889.202117
24.895751,1200,890.701595
-37.304424,1200,893.367026
-17.372592,1200,894.844207
-13.950973,1200,897.528654
-14.909552,1200,900.175067
-11.703313,1200,901.693366
4.280044,1200,904.437416
-3.485925,1200,905.822638
-6.043824,1200,908.561823
-5.849686,1200,911.237102
-21.736959,1200,912.644901
