r,l,t
-10.446016,1200,1637.224494
-10.063747,1200,1651.564332
-4.547113,1200,1665.421032
7.060594,1200,1679.662484
-18.912653,1200,1694.092838
-20.953409,1200,1707.871938
-7.098512,1200,1722.265242
-35.18082,1200,1736.453768
-60.726654,1200,1750.37146
-9.946426,1200,1764.16426
-17.00851,1200,1778.100393
35.575689,1200,1791.949414
-13.750366,1200,1805.784858
-15.787155,1200,1819.590272
-25.510668,1200,1833.53305
-16.569654,1200,1847.581621
-10.921063,1200,1861.509041
-29.002506,1200,1875.443825
-9.848284,1200,1889.374508
-15.940679,1200,1903.443137
-19.75728,1200,1917.331953
-14.854939,1200,1931.197897
-4.658545,1200,1945.115906
-19.750664,1200,1958.866298
-28.022978,1200,1972.664691
-36.830418,1200,1986.597737
-10.23412,1200,2000.420652
-3.52878,1200,2014.288663
-9.59654,1200,2028.061443
44.572688,527,2034.130725
-0.865767,1200,2047.948213
-16.350491,1200,2061.905262
-20.595282,323,2065.667253
-24.33795,1200,2079.544592
21.185569,1200,2093.503234
-7.079556,1200,2107.466788
-21.423591,1200,2121.430273
-17.347372,1200,2135.405296
-10.568913,1200,2149.600605
-8.309234,1200,2163.563482
-16.319342,1200,2177.52031
-6.697095,1200,2191.508302
-19.654821,1200,2205.530076
-10.831935,1200,2219.645513
-13.043621,1200,2233.462094
-17.282715,1200,2247.276657
-24.426137,1200,2261.0868
-16.059154,1200,2274.928376
-9.215544,1200,2288.825821
40.067227,251,2291.724672
-16.864631,1200,2305.571505
-7.175991,1200,2319.527061
-8.647072,1200,2333.518219
-2.951653,1200,2348.00288
72.678604,1200,2362.214065
-6.572667,1200,2375.988769
-12.644822,1200,2389.755902
-14.240343,1200,2403.530283
-63.658856,145,2405.19467
-27.098077,1200,2419.300978
-2.012682,1200,2433.237705
-15.400263,1200,2447.171513
-1.337048,1200,2461.20433
12.928995,1200,2475.036106
-22.260714,1200,2489.08065
-23.767885,1200,2502.937232
-17.046128,1200,2516.710902
-10.582487,1200,2530.509785
-21.469603,1200,2544.387356
-9.085445,1200,2558.125616
-7.59844,1200,2572.013533
-12.208603,1200,2585.873634
-16.735465,1200,2599.688367
3.098066,1200,2613.569302
-5.795981,1200,2627.643572
-18.424503,1200,2641.63717
-5.713267,1200,2655.508563
-18.548408,1200,2669.462975
-18.375006,1200,2683.351652
14.514377,1200,2697.063074
-45.16628,1200,2710.961299
-9.835565,1200,2724.896382
-8.936135,1200,2738.981168
-11.525994,1200,2752.857383
-17.558796,1200,2766.758479
-9.985081,1200,2780.762202
-21.800253,1200,2794.874043
-14.231075,1200,2809.16452
-18.482089,1200,2823.123411
-9.219949,1200,2836.972296
-44.494994,339,2840.962622
-21.748187,1200,2854.939342
-14.433752,1200,2868.839087
1.047205,1200,2882.513594
-6.44774,1200,2896.172643
-10.644839,1200,2909.99079
-24.742904,1200,2923.750362
3.202308,1200,2937.47617
-0.299229,1200,2951.315639
-7.668552,1200,2965.149009
-38.414841,1200,2979.109624
-2.423942,1200,2993.011853
-20.736911,1200,3007.04566
-15.318809,1200,3020.920239
-22.255515,1200,3034.822341
-12.160707,1200,3048.699267
-27.498879,449,3053.823609
-54.691497,949,3064.78375
-24.173851,1200,3078.643445
-17.585264,1200,3092.419626
2.782515,1200,3106.49921
-0.31151,1200,3120.468685
-39.199888,1200,3134.417381
-22.172796,1200,3148.37832
-19.741289,1200,3162.48682
-23.740655,1200,3176.611206
-31.19037,1200,3190.646153
-17.133648,1200,3204.598424
-34.532253,1200,3218.745392
-10.696895,1200,3232.906917
-19.58396,1200,3246.807487
0.701076,1200,3260.891245
-44.421559,1200,3274.920011
-18.331531,1200,3288.962623
-0.405855,1200,3302.965976
-16.444678,1200,3316.971142
-25.737665,1200,3330.741093
72.552775,173,3332.727062
1.062569,1200,3346.863211
-7.902458,1200,3360.622261
-26.400842,1200,3374.38185
-13.82398,1200,3388.28675
-10.561281,1200,3402.103887
-14.303595,1200,3415.888634
-16.446783,1200,3429.653375
-7.784753,1200,3443.46958
-18.068857,1200,3457.46331
-78.695953,1200,3471.308166
-10.737164,1200,3485.488353
-12.555234,1200,3499.483557
-16.257913,1200,3513.450845
15.740816,1200,3527.414232
-25.014549,1200,3541.143312
-66.08656,1200,3554.766426
-2.366597,1200,3568.665758
-12.367153,1200,3582.476378
10.915613,1200,3596.35158
-12.5819,1200,3610.324316
-3.653579,1200,3624.245471
-0.041344,1200,3638.180315
-0.549307,1200,3651.954082
-8.636911,1200,3665.82192
-34.797001,1200,3679.738353
-23.33982,1200,3693.58752
-5.975734,1200,3707.454405
35.775786,1200,3721.371917
-11.869821,1200,3735.444341
-6.285378,1200,3749.205345
35.139505,1200,3763.06152
-17.923026,1200,3776.797477
-18.089271,1200,3790.637303
-13.792326,1200,3804.49669
-12.42701,1200,3818.300355
-7.29872,1200,3832.180197
53.559095,1200,3846.108654
-26.031741,1200,3859.893764
-8.804434,1200,3873.791179
-3.966339,1200,3887.658111
-27.883288,1200,3901.551889
-10.212362,1200,3915.416834
-7.122963,1200,3929.345474
-9.194547,1200,3943.316857
-21.648652,1200,3957.187099
-4.619794,1200,3970.994527
-34.289311,1200,3984.862976
-24.674918,1200,3998.754547
-12.310162,1200,4012.717897
-14.773831,1200,4026.657323
-7.955451,1200,4040.567245
-9.881897,1200,4054.459827
-15.835157,1200,4068.612546
-17.29522,1200,4082.32161
-31.005958,1200,4096.168658
-17.688866,1200,4110.18179
-1.666161,1200,4124.120114
-22.431688,1200,4138.560339
-6.116691,1200,4152.396607
-22.743885,1200,4166.557302
1.917155,1200,4180.324179
-31.467031,1200,4194.819251
-34.275744,1200,4208.756402
15.461464,1200,4222.647408
-17.422427,1200,4236.45389
-21.298329,1200,4250.391813
-23.238391,1200,4264.278573
-20.500428,1200,4278.245018
-3.078543,1200,4292.262863
-9.115946,1200,4306.196883
22.634858,90,4307.226531
-15.410417,1200,4321.148419
3.538693,1200,4335.246361
-23.308081,1200,4349.323785
-1.681844,1200,4363.3672
-10.00625,1200,4377.40936
-22.308216,1200,4391.248091
-15.162223,1200,4405.179977
-16.25956,1200,4419.434174
-14.078672,1200,4433.357483
-17.086477,1200,4447.322287
-9.335168,1200,4461.29932
-18.859262,1200,4475.308826
3.585547,1200,4489.280293
-15.984722,1200,4503.312822
-26.080145,234,4506.041935
-9.46314,1200,4519.836112
5.475812,1200,4533.756354
-41.72228,1200,4547.723098
62.577983,128,4549.21853
-12.045918,1200,4563.092907
-0.324825,1200,4576.967703
-13.993147,1200,4590.854917
-10.727343,1200,4604.975695
-20.695432,1200,4618.974823
-9.946925,1200,4632.728879
-13.89248,1200,4646.480275
-19.446192,1200,4660.496279
34.623463,1200,4674.458875
-12.784323,1200,4688.313543
-28.94023,1200,4702.205351
33.562091,1200,4716.229834
-22.072095,1200,4730.158267
-7.189332,1200,4744.144311
7.230801,1200,4758.245924
-34.157561,1200,4772.180251
-25.17323,1200,4786.127637
29.496066,1200,4800.220796
-21.76188,1200,4814.225988
-33.753933,1200,4828.337969
-17.464247,1200,4842.307915
-18.22661,1200,4856.055122
-8.538265,1200,4869.850245
-34.220081,1200,4883.981054
-18.618608,1200,4897.957032
-17.415488,1200,4911.701161
-27.776402,1200,4925.688142
-18.794549,1200,4939.686095
-12.992889,1200,4953.653417
-4.18421,1200,4967.72817
-0.095863,1200,4981.69928
-16.080799,1200,4995.609438
32.320208,275,4998.825677
-19.531614,1200,5012.924844
-23.025368,1200,5026.928626
-19.311743,1200,5040.873293
-27.089513,1200,5054.813363
22.190607,1200,5068.804427
-10.778647,1200,5082.790345
-20.20351,1200,5096.580879
-20.459042,1200,5110.937449
-19.823551,1200,5125.041636
-17.186737,1200,5139.061865
-5.382958,1200,5152.932359
-16.153455,1200,5166.806557
0.827164,1200,5180.725758
-14.61138,1200,5194.534939
-17.341169,1200,5208.512042
-70.948589,1200,5222.608374
-18.876517,1200,5236.730615
-21.377452,1200,5250.685011
-3.725008,1200,5264.53477
-25.02183,1200,5278.425452
-19.875271,1200,5292.465928
-14.887515,1200,5306.393387
-19.590563,1200,5320.415164
-21.39472,1200,5334.506679
-10.830868,1200,5348.59599
1.034046,1200,5362.505776
-2.975673,1200,5376.365145
-19.009424,1200,5390.291644
-18.86208,1200,5404.212489
-9.151319,1200,5418.084677
-23.128604,1200,5432.02063
-18.298668,1200,5445.938614
-17.814926,1200,5459.94306
-44.479157,1200,5473.89816
-26.762303,1200,5487.821841
-25.856221,1200,5501.754923
-19.255771,1200,5515.631032
-10.824602,1200,5529.631401
-34.314606,1200,5543.685503
-32.079597,1200,5557.685772
-24.415154,1200,5571.658226
-3.463179,1200,5585.761602
-14.66827,1200,5599.78715
-15.659136,1200,5613.719034
-17.148799,1200,5627.719894
-10.193206,1200,5641.658255
-19.312065,1200,5655.706208
1.795128,1200,5669.869235
-3.127695,1200,5683.778202
-7.604159,1200,5697.802665
58.311278,1200,5711.817147
-2.567019,1200,5725.89627
-22.833062,1200,5739.939871
2.059212,1200,5753.987053
-28.139473,1200,5767.909297
-4.818644,1200,5781.78947
-12.602666,1200,5795.567566
0.030793,1200,5809.486618
