r,l,t
2.550224,1200,3998.105093
39.789923,1200,4012.064576
5.299141,1200,4026.051687
-13.571939,487,4031.708502
7.801346,1200,4045.542181
23.426159,1200,4059.381313
47.635938,1200,4073.191613
7.581504,1200,4087.049508
18.740648,1200,4100.88091
102.392962,199,4103.194189
7.93146,1200,4117.185297
140.935419,812,4126.526884
9.136116,1200,4140.833524
68.132547,1200,4154.681499
62.612051,51,4155.278369
-7.213876,1200,4169.226681
-5.789884,1200,4183.508441
89.36198,1200,4197.756733
67.295412,194,4200.008273
-0.010596,1200,4214.178484
82.136088,547,4220.504337
8.157014,1200,4234.635134
-1.82116,1200,4248.948802
13.563732,1200,4263.148474
-12.96547,78,4264.061657
43.062881,1200,4277.953671
-8.630139,1200,4291.877151
9.884969,1200,4305.760231
66.698101,1200,4319.654028
67.084275,1200,4333.487881
-22.264191,1200,4347.482823
-3.245721,1200,4361.501622
0.301968,1200,4376.286334
-1.642675,1200,4390.567182
-0.88588,1200,4404.552724
12.147147,1200,4418.320656
54.452436,1200,4432.260294
-1.376532,1200,4446.351055
13.987313,1200,4460.408203
-49.470869,1200,4474.439771
-14.584228,1200,4488.455304
-3.772306,1200,4502.346171
-2.598993,1200,4516.700335
8.030735,1200,4531.027657
0.779437,1200,4544.93388
82.816588,1200,4558.853059
17.67261,1200,4572.682287
9.112339,1200,4586.589809
1.562279,1200,4600.541569
106.63262,836,4610.465398
14.097077,1200,4624.429976
20.594041,1200,4638.482336
21.24192,1200,4652.49997
0.720356,1200,4666.636469
-11.269918,1200,4680.992745
-0.045847,1200,4695.120287
6.109265,1200,4709.915102
-6.689422,1200,4723.800401
52.997141,1200,4737.65825
2.174182,1200,4751.664818
-7.190813,1200,4765.724915
-17.046523,1200,4780.327428
-0.960296,1200,4794.513389
-4.617883,1200,4808.748324
31.530986,1200,4822.852669
-13.565355,1200,4836.95721
0.579246,1200,4850.885472
-13.023349,1200,4864.880142
-41.573941,1200,4878.877898
94.347443,1200,4892.920512
52.078284,1200,4907.059293
-10.465745,1200,4921.209445
40.483612,1200,4935.325255
-8.458159,1200,4949.34655
-21.435956,533,4955.56248
-9.642924,1200,4969.466296
26.898281,60,4970.160132
-14.153813,1200,4984.013483
5.400787,188,4986.180272
-11.886383,1200,5000.097464
-6.291796,1200,5014.12681
-9.56361,1200,5028.108504
-15.191279,1200,5042.068761
-60.736612,1038,5054.066985
-4.541439,1200,5068.036814
4.407265,1200,5082.173756
-12.907445,1200,5096.3082
54.37338,1200,5110.471566
-10.984908,1200,5124.597536
37.748827,1200,5138.660221
7.865942,1200,5152.567082
-4.616829,1200,5166.576762
-10.918007,1200,5180.390455
-12.89584,1200,5194.300367
-5.822243,1200,5208.431909
-4.983978,1200,5222.389621
-9.812898,1200,5236.425329
31.118339,1200,5250.569803
-2.952252,1200,5264.678667
-7.827532,1200,5278.603855
-12.014199,1200,5292.396751
67.074702,1200,5306.696559
-10.538462,1200,5320.516798
-7.866045,1200,5334.47291
-5.403211,1200,5348.46389
2.142503,1200,5362.572715
-7.158568,1200,5376.716542
35.339264,1200,5390.717194
-12.439596,1200,5404.943161
-5.317785,1200,5418.996546
-6.727566,1200,5433.170972
-18.376243,1200,5447.443841
42.149558,1200,5461.485251
9.636154,1200,5475.583734
-16.746668,1200,5489.749449
-22.657031,952,5500.823803
5.597867,1200,5514.821793
54.507955,1200,5528.865708
-8.535777,1200,5542.8543
10.121602,1200,5557.052466
-6.097128,1200,5570.95032
-0.956086,1200,5584.893506
-24.158764,1200,5598.752473
-31.382113,1200,5612.779467
-16.084231,1200,5626.62983
-7.543781,1200,5640.561783
0.849242,1200,5654.575964
61.523108,1200,5668.734633
-10.09844,1200,5682.754017
-10.837495,1200,5696.932692
70.778257,1200,5710.993605
-2.284526,1200,5725.02449
71.216399,1200,5738.937973
-4.829501,1200,5752.774617
1.95014,1200,5766.786844
0.082864,1200,5780.81277
-1.220635,1200,5794.641405
-2.103965,1200,5808.429343
